field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order	cost_do	cost_on	cost_sc
130805	Source of report of E73 (lactose intolerance)	0	3	0	21	11	0	3	0	0	0		2404	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 E73, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "lactose intolerance".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-02-01T00:00:00	539	539	403.5	1	1	1
130806	Date E74 first reported (other disorders of carbohydrate metabolism)	0	3	0	51	0	0	3	0	0	0		2404	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 E74. The code corresponds to "other disorders of carbohydrate metabolism". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2021-12-02T00:00:00	439	439	404	1	1	1
130807	Source of report of E74 (other disorders of carbohydrate metabolism)	0	3	0	21	11	0	3	0	0	0		2404	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 E74, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of carbohydrate metabolism".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2021-12-02T00:00:00	439	439	404.5	1	1	1
130808	Date E75 first reported (disorders of sphingolipid metabolism and other lipid storage disorders)	0	3	0	51	0	0	3	0	0	0		2404	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 E75. The code corresponds to "disorders of sphingolipid metabolism and other lipid storage disorders". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2021-12-02T00:00:00	131	131	405	1	1	1
130809	Source of report of E75 (disorders of sphingolipid metabolism and other lipid storage disorders)	0	3	0	21	11	0	3	0	0	0		2404	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 E75, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of sphingolipid metabolism and other lipid storage disorders".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-02-01T00:00:00	131	131	405.5	1	1	1
130810	Date E76 first reported (disorders of glycosaminoglycan metabolism)	0	3	0	51	0	0	3	0	0	0		2404	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 E76. The code corresponds to "disorders of glycosaminoglycan metabolism". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2021-12-02T00:00:00	10	10	406	1	1	1
130811	Source of report of E76 (disorders of glycosaminoglycan metabolism)	0	3	0	21	11	0	3	0	0	0		2404	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 E76, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of glycosaminoglycan metabolism".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2021-12-02T00:00:00	10	10	406.5	1	1	1
130812	Date E77 first reported (disorders of glycoprotein metabolism)	0	3	0	51	0	0	3	0	0	0		2404	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 E77. The code corresponds to "disorders of glycoprotein metabolism". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2021-12-02T00:00:00	25	25	407	1	1	1
130813	Source of report of E77 (disorders of glycoprotein metabolism)	0	3	0	21	11	0	3	0	0	0		2404	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 E77, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of glycoprotein metabolism".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2021-12-02T00:00:00	25	25	407.5	1	1	1
130814	Date E78 first reported (disorders of lipoprotein metabolism and other lipidaemias)	0	3	0	51	0	0	3	0	0	0		2404	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 E78. The code corresponds to "disorders of lipoprotein metabolism and other lipidaemias". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2022-05-20T00:00:00	121052	121052	408	1	1	1
130815	Source of report of E78 (disorders of lipoprotein metabolism and other lipidaemias)	0	3	0	21	11	0	3	0	0	0		2404	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 E78, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of lipoprotein metabolism and other lipidaemias".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-05-20T00:00:00	121052	121052	408.5	1	1	1
130816	Date E79 first reported (disorders of purine and pyrimidine metabolism)	0	3	0	51	0	0	3	0	0	0		2404	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 E79. The code corresponds to "disorders of purine and pyrimidine metabolism". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2021-12-02T00:00:00	551	551	409	1	1	1
130817	Source of report of E79 (disorders of purine and pyrimidine metabolism)	0	3	0	21	11	0	3	0	0	0		2404	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 E79, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of purine and pyrimidine metabolism".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-02-01T00:00:00	551	551	409.5	1	1	1
130818	Date E80 first reported (disorders of porphyrin and bilirubin metabolism)	0	3	0	51	0	0	3	0	0	0		2404	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 E80. The code corresponds to "disorders of porphyrin and bilirubin metabolism". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2021-12-02T00:00:00	1868	1868	410	1	1	1
130819	Source of report of E80 (disorders of porphyrin and bilirubin metabolism)	0	3	0	21	11	0	3	0	0	0		2404	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 E80, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of porphyrin and bilirubin metabolism".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-02-01T00:00:00	1868	1868	410.5	1	1	1
130820	Date E83 first reported (disorders of mineral metabolism)	0	3	0	51	0	0	3	0	0	0		2404	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 E83. The code corresponds to "disorders of mineral metabolism". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2022-05-05T00:00:00	9193	9193	411	1	1	1
130821	Source of report of E83 (disorders of mineral metabolism)	0	3	0	21	11	0	3	0	0	0		2404	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 E83, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of mineral metabolism".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-05-05T00:00:00	9193	9193	411.5	1	1	1
130822	Date E84 first reported (cystic fibrosis)	0	3	0	51	0	0	3	0	0	0		2404	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 E84. The code corresponds to "cystic fibrosis". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2021-12-02T00:00:00	141	141	412	1	1	1
130823	Source of report of E84 (cystic fibrosis)	0	3	0	21	11	0	3	0	0	0		2404	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 E84, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "cystic fibrosis".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2021-12-02T00:00:00	141	141	412.5	1	1	1
130824	Date E85 first reported (amyloidosis)	0	3	0	51	0	0	3	0	0	0		2404	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 E85. The code corresponds to "amyloidosis". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2022-02-01T00:00:00	494	494	413	1	1	1
130825	Source of report of E85 (amyloidosis)	0	3	0	21	11	0	3	0	0	0		2404	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 E85, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "amyloidosis".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-02-01T00:00:00	494	494	413.5	1	1	1
130826	Date E86 first reported (volume depletion)	0	3	0	51	0	0	3	0	0	0		2404	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 E86. The code corresponds to "volume depletion". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2022-02-01T00:00:00	10895	10895	414	1	1	1
130827	Source of report of E86 (volume depletion)	0	3	0	21	11	0	3	0	0	0		2404	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 E86, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "volume depletion".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-02-01T00:00:00	10895	10895	414.5	1	1	1
130828	Date E87 first reported (other disorders of fluid, electrolyte and acid-base balance)	0	3	0	51	0	0	3	0	0	0		2404	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 E87. The code corresponds to "other disorders of fluid, electrolyte and acid-base balance". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2022-02-01T00:00:00	24716	24716	415	1	1	1
130829	Source of report of E87 (other disorders of fluid, electrolyte and acid-base balance)	0	3	0	21	11	0	3	0	0	0		2404	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 E87, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of fluid, electrolyte and acid-base balance".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-02-01T00:00:00	24716	24716	415.5	1	1	1
130830	Date E88 first reported (other metabolic disorders)	0	3	0	51	0	0	3	0	0	0		2404	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 E88. The code corresponds to "other metabolic disorders". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2021-12-02T00:00:00	1656	1656	416	1	1	1
130831	Source of report of E88 (other metabolic disorders)	0	3	0	21	11	0	3	0	0	0		2404	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 E88, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other metabolic disorders".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-02-01T00:00:00	1656	1656	416.5	1	1	1
130832	Date E89 first reported (postprocedural endocrine and metabolic disorders, not elsewhere classified)	0	3	0	51	0	0	3	0	0	0		2404	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 E89. The code corresponds to "postprocedural endocrine and metabolic disorders, not elsewhere classified". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2021-12-02T00:00:00	3461	3461	417	1	1	1
130833	Source of report of E89 (postprocedural endocrine and metabolic disorders, not elsewhere classified)	0	3	0	21	11	0	3	0	0	0		2404	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 E89, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "postprocedural endocrine and metabolic disorders, not elsewhere classified".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-02-01T00:00:00	3461	3461	417.5	1	1	1
130834	Date E90 first reported (nutritional and metabolic disorders in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2404	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 E90. The code corresponds to "nutritional and metabolic disorders in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2000-01-01T00:00:00	-1	-1	418	1	1	1
130835	Source of report of E90 (nutritional and metabolic disorders in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2404	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 E90, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "nutritional and metabolic disorders in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2000-01-01T00:00:00	-1	-1	418.5	1	1	1
130836	Date F00 first reported (dementia in alzheimer's disease)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F00. The code corresponds to "dementia in alzheimer's disease". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2021-12-02T00:00:00	2350	2350	419	1	1	1
130837	Source of report of F00 (dementia in alzheimer's disease)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F00, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "dementia in alzheimer's disease".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2021-12-02T00:00:00	2350	2350	419.5	1	1	1
130838	Date F01 first reported (vascular dementia)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F01. The code corresponds to "vascular dementia". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2022-02-01T00:00:00	1823	1823	420	1	1	1
130839	Source of report of F01 (vascular dementia)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F01, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "vascular dementia".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-02-01T00:00:00	1823	1823	420.5	1	1	1
130840	Date F02 first reported (dementia in other diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F02. The code corresponds to "dementia in other diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2022-02-01T00:00:00	949	949	421	1	1	1
130841	Source of report of F02 (dementia in other diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F02, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "dementia in other diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2021-12-02T00:00:00	949	949	421.5	1	1	1
130842	Date F03 first reported (unspecified dementia)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F03. The code corresponds to "unspecified dementia". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2022-02-01T00:00:00	4305	4305	422	1	1	1
130843	Source of report of F03 (unspecified dementia)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F03, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "unspecified dementia".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-02-01T00:00:00	4305	4305	422.5	1	1	1
130844	Date F04 first reported (organic amnesic syndrome, not induced by alcohol and other psychoactive substances)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F04. The code corresponds to "organic amnesic syndrome, not induced by alcohol and other psychoactive substances". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2020-10-20T00:00:00	24	24	423	1	1	1
130845	Source of report of F04 (organic amnesic syndrome, not induced by alcohol and other psychoactive substances)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F04, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "organic amnesic syndrome, not induced by alcohol and other psychoactive substances".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2020-10-20T00:00:00	24	24	423.5	1	1	1
130846	Date F05 first reported (delirium, not induced by alcohol and other psychoactive substances)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F05. The code corresponds to "delirium, not induced by alcohol and other psychoactive substances". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2022-02-01T00:00:00	6888	6888	424	1	1	1
130847	Source of report of F05 (delirium, not induced by alcohol and other psychoactive substances)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F05, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "delirium, not induced by alcohol and other psychoactive substances".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-02-01T00:00:00	6888	6888	424.5	1	1	1
130848	Date F06 first reported (other mental disorders due to brain damage and dysfunction and to physical disease)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F06. The code corresponds to "other mental disorders due to brain damage and dysfunction and to physical disease". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2022-02-01T00:00:00	1475	1475	425	1	1	1
130849	Source of report of F06 (other mental disorders due to brain damage and dysfunction and to physical disease)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F06, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other mental disorders due to brain damage and dysfunction and to physical disease".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-02-01T00:00:00	1475	1475	425.5	1	1	1
130850	Date F07 first reported (personality and behavioural disorders due to brain disease, damage and dysfunction)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F07. The code corresponds to "personality and behavioural disorders due to brain disease, damage and dysfunction". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2021-12-02T00:00:00	237	237	426	1	1	1
130851	Source of report of F07 (personality and behavioural disorders due to brain disease, damage and dysfunction)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F07, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "personality and behavioural disorders due to brain disease, damage and dysfunction".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2021-12-02T00:00:00	237	237	426.5	1	1	1
130852	Date F09 first reported (unspecified organic or symptomatic mental disorder)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F09. The code corresponds to "unspecified organic or symptomatic mental disorder". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2022-04-06T00:00:00	510	510	427	1	1	1
130853	Source of report of F09 (unspecified organic or symptomatic mental disorder)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F09, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "unspecified organic or symptomatic mental disorder".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-04-06T00:00:00	510	510	427.5	1	1	1
130854	Date F10 first reported (mental and behavioural disorders due to use of alcohol)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F10. The code corresponds to "mental and behavioural disorders due to use of alcohol". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2022-05-14T00:00:00	12712	12712	428	1	1	1
130855	Source of report of F10 (mental and behavioural disorders due to use of alcohol)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F10, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "mental and behavioural disorders due to use of alcohol".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-05-14T00:00:00	12712	12712	428.5	1	1	1
130856	Date F11 first reported (mental and behavioural disorders due to use of opioids)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F11. The code corresponds to "mental and behavioural disorders due to use of opioids". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2021-12-02T00:00:00	332	332	429	1	1	1
130857	Source of report of F11 (mental and behavioural disorders due to use of opioids)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F11, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "mental and behavioural disorders due to use of opioids".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2021-12-02T00:00:00	332	332	429.5	1	1	1
130858	Date F12 first reported (mental and behavioural disorders due to use of cannabinoids)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F12. The code corresponds to "mental and behavioural disorders due to use of cannabinoids". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2021-12-02T00:00:00	425	425	430	1	1	1
130859	Source of report of F12 (mental and behavioural disorders due to use of cannabinoids)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F12, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "mental and behavioural disorders due to use of cannabinoids".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2021-12-02T00:00:00	425	425	430.5	1	1	1
130860	Date F13 first reported (mental and behavioural disorders due to use of sedatives or hypnotics)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F13. The code corresponds to "mental and behavioural disorders due to use of sedatives or hypnotics". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2021-12-02T00:00:00	280	280	431	1	1	1
130861	Source of report of F13 (mental and behavioural disorders due to use of sedatives or hypnotics)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F13, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "mental and behavioural disorders due to use of sedatives or hypnotics".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-02-01T00:00:00	280	280	431.5	1	1	1
130862	Date F14 first reported (mental and behavioural disorders due to use of cocaine)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F14. The code corresponds to "mental and behavioural disorders due to use of cocaine". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2021-12-02T00:00:00	79	79	432	1	1	1
130863	Source of report of F14 (mental and behavioural disorders due to use of cocaine)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F14, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "mental and behavioural disorders due to use of cocaine".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2021-12-02T00:00:00	79	79	432.5	1	1	1
130864	Date F15 first reported (mental and behavioural disorders due to use of other stimulants, including caffeine)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F15. The code corresponds to "mental and behavioural disorders due to use of other stimulants, including caffeine". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2021-12-02T00:00:00	82	82	433	1	1	1
130865	Source of report of F15 (mental and behavioural disorders due to use of other stimulants, including caffeine)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F15, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "mental and behavioural disorders due to use of other stimulants, including caffeine".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2021-12-02T00:00:00	82	82	433.5	1	1	1
130866	Date F16 first reported (mental and behavioural disorders due to use of hallucinogens)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F16. The code corresponds to "mental and behavioural disorders due to use of hallucinogens". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2020-10-20T00:00:00	39	39	434	1	1	1
130867	Source of report of F16 (mental and behavioural disorders due to use of hallucinogens)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F16, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "mental and behavioural disorders due to use of hallucinogens".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2020-10-20T00:00:00	39	39	434.5	1	1	1
130868	Date F17 first reported (mental and behavioural disorders due to use of tobacco)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F17. The code corresponds to "mental and behavioural disorders due to use of tobacco". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2022-02-01T00:00:00	44349	44349	435	1	1	1
130869	Source of report of F17 (mental and behavioural disorders due to use of tobacco)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F17, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "mental and behavioural disorders due to use of tobacco".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-02-01T00:00:00	44349	44349	435.5	1	1	1
130870	Date F18 first reported (mental and behavioural disorders due to use of volatile solvents)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F18. The code corresponds to "mental and behavioural disorders due to use of volatile solvents". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2020-10-20T00:00:00	10	10	436	1	1	1
130871	Source of report of F18 (mental and behavioural disorders due to use of volatile solvents)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F18, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "mental and behavioural disorders due to use of volatile solvents".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2020-10-20T00:00:00	10	10	436.5	1	1	1
130872	Date F19 first reported (mental and behavioural disorders due to multiple drug use and use of other psychoactive substances)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F19. The code corresponds to "mental and behavioural disorders due to multiple drug use and use of other psychoactive substances". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2022-05-20T00:00:00	361	361	437	1	1	1
130873	Source of report of F19 (mental and behavioural disorders due to multiple drug use and use of other psychoactive substances)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F19, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "mental and behavioural disorders due to multiple drug use and use of other psychoactive substances".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-05-20T00:00:00	361	361	437.5	1	1	1
130874	Date F20 first reported (schizophrenia)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F20. The code corresponds to "schizophrenia". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2021-12-02T00:00:00	1383	1383	438	1	1	1
130875	Source of report of F20 (schizophrenia)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F20, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "schizophrenia".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2022-02-01T00:00:00	1383	1383	438.5	1	1	1
